,PC1,PC2,PC3,Cluster
138,0.21682084971675286,-0.8369996825409526,-0.20974236519220496,1
139,1.1535482212804289,-2.9995590263879763,0.530255420939259,1
140,-1.1925104347004127,-1.467660531502025,-0.6823928040422444,1
141,-0.625948459813803,0.6252577372780268,-0.9470675085202728,2
142,0.572732120571841,-0.5439348937520908,-0.438126275675295,2
143,3.872824302333558,-1.492864073192138,2.192271623235743,0
144,5.001305869614325,-0.4608333064959903,-0.8000581231093467,0
145,3.51724115828764,-0.12391024869726233,-1.3159163346556757,0
146,2.860263809220717,-0.5184365618295146,0.25808173611968055,0
147,2.477760487266631,-0.3025646250540952,1.5847973681347085,0
148,1.0725685287969082,-0.32841516490819966,0.15809291547962567,2
149,-0.6103992518068703,-2.224112943700994,1.7871466254282122,1
150,-2.33508485091102,0.7320206991537428,-1.8210173920970354,2
151,1.4852802786276387,1.0625810009056231,-0.9882922066880138,2
152,1.5157282621081865,0.816915791968903,-0.4983869729710819,2
153,4.3895708210520406,-1.3737645161634546,-0.44634283456652724,0
154,7.205616663721618,-2.7699515591420876,-1.5025857013168087,0
155,5.2161051672977345,-1.668262405296267,0.36979756398282954,0
156,-0.08099045805047969,1.7151802750649379,1.5170001520884353,2
157,1.5165659199031054,2.424933558622568,0.938187978234992,2
158,2.494775522931609,2.6455412568880945,0.06773213506634751,2
159,-0.06099945787949025,-0.23940668104391233,0.5041494258860171,2
160,1.4091923339245522,2.0980549287058707,1.5147175992837894,2
161,2.5250019560358914,2.364605982099073,-0.28256188283384603,2
162,1.7464928280904237,2.0487267339535955,0.33788390294038056,2
163,2.1563663982707593,-0.736086981266369,1.7417249033168052,0
164,0.603738937330547,0.15395615758202552,2.3248668477881917,2
165,-0.40408445196598025,3.078134727967968,4.5431603202952004,2
166,-0.9852025036245973,4.952366184599488,4.000892432526795,2
167,2.7659746584312224,-2.9131347141954804,1.5225598476406568,0
168,2.5802984648074223,0.3915736879292476,1.0907554907584454,0
169,-0.26304622655057547,1.8617981469507714,-0.5970806191749699,2
170,1.1690974054735255,0.36449664956444794,-0.21254522547952795,2
171,-2.814450352254186,-5.013600696974534,2.6153618185728655,1
172,-7.355870262173675,0.9831094101506959,3.8184400563124363,1
173,-3.1410656050245653,0.9578724309781564,2.4626747724754225,1
174,-3.808396048452524,1.693344953377354,2.964538686880756,1
175,-0.59648986416203,3.3715195874064925,-0.3846706054310425,2
176,-2.2919924763409725,3.6080863284730156,-0.3852943415760525,2
177,1.2954780910003134,-0.45717412887899567,-0.8167690434906396,2
178,0.9783954897860981,-0.9108494778814641,-1.910188124392367,2
179,2.5101351469072806,-1.884164391002794,-1.006970994730013,0
180,0.3796082484343605,-0.956392927522691,-1.0052245774015607,2
181,-0.5189097696985018,-0.18738953244637035,-1.0551610344461313,2
182,-3.1239327231711136,4.645118986592314,2.3066139924377227,2
183,-2.748888930850723,5.566229082967807,4.147871777193563,2
184,-3.3811118771065054,10.702064012664202,10.119256865892098,2
185,-1.4761746630311676,12.34014440330332,12.8435791617691,2
186,-1.8136147909930236,11.266609373732178,12.242429293104525,2
187,-0.7394693897161261,1.0675773783578362,-0.7144203829434354,2
188,-0.7272135104993422,1.0406535993368995,-0.5990649144104896,2
189,1.049882965497635,0.48185933911061407,0.7036845936099264,2
190,3.5919409081690197,-2.4461700545409872,2.8024756561692237,0
191,-2.2971686641625344,0.8314465591841765,-1.3247320969058591,2
192,-3.20298650834424,-0.4966678426877489,-1.299605501440263,1
193,0.06893995085755134,-0.4121019783709442,-1.1000018665286935,2
194,-2.5798206305428755,-0.4743135706812491,0.8037326823731467,1
195,0.14056047255477977,-2.3650599657605147,-0.11855893207673898,1
196,-1.7470542281439756,-1.706650800783834,0.5558140632057422,1
197,-1.586239161333183,-2.572252859573926,0.17599502531350955,1
198,1.967235567256883,-1.1636005708310073,0.10092233598303874,0
199,-0.8984137766368048,0.1287326907854093,-0.4787549002919705,2
200,-1.954337129575542,5.081472374139086,-6.61043374208247,2
201,-0.4442718593108862,3.383691014889497,-4.302734632678997,2
202,0.3472604979626202,2.471645675233964,-3.6220913310882596,2
203,-0.8891941950763859,1.9081957083672603,-3.1136806675991795,2
204,0.39427176540790887,0.17604957972598453,-1.7942292789055025,2
205,-0.8257912799709981,1.165066196941092,-1.2219150382452808,2
206,-4.193840497736886,2.705702637047481,-1.629224841364145,2
207,-5.1110361042630545,2.695743093039633,-0.19220455809790976,2
208,1.1506840645375345,0.43873517425209824,-1.1986263592870756,2
209,0.2687728537774124,1.2605315877318264,-0.8349220774109147,2
210,-0.8971333679432688,4.575659898463438,2.6508387256970103,2
211,6.32641886279072,1.751170891358862,4.217427667759777,0
212,6.50737605818475,2.0911161572128925,5.005379938569634,0
213,4.007520844343805,0.09212543015442357,-1.8414729118709423,0
214,3.862123319899685,-0.10949539471921242,-1.8929728359282512,0
215,2.5182517413227705,0.8189653055289886,-0.8367741532369158,2
216,5.166964398753124,-0.5162073732149816,1.0408883114606582,0
217,-1.8843602390002607,-3.6876059080249357,0.885985444346669,1
218,-0.3612815215505204,-0.5783752158723642,-0.20185743837634257,1
219,-5.249025377755523,-3.1698446436280086,4.187353412656788,1
220,-5.037207422798731,-2.8315162174048827,3.660381181580505,1
221,0.034640738022848824,-5.052346258432048,1.7667086363675966,1
222,-2.8842222675664537,-4.761942400143841,0.9580027648503416,1
223,0.6797443629754987,-1.7322028439905979,2.136452079931097,1
224,-1.6416759285294549,-3.154077117667685,0.41154537426562215,1
225,0.5594740613954207,-0.3344555488831684,-1.3919764498827962,2
226,1.115553303662032,-0.4114776082308591,-1.9698779401950643,2
227,1.3643674945021715,0.635698881286433,-2.007466711714094,2
228,1.6667993046086718,-1.2082143749590117,-0.07828627713814541,0
229,0.9962500725852864,0.9593750433522563,-4.561435911673427,2
230,0.5589196141100632,1.4379817895481641,-3.5161349891301614,2
231,-0.7591426664999011,0.8008844613441026,-2.8013622567261787,2
232,1.3262224175124613,1.1017267984664805,-1.4006951218618784,2
233,0.5670966213836033,1.3682963879008723,-1.5084675917646424,2
234,0.938661457705208,1.0521188395742718,-0.9235399185988954,2
235,1.501847158060077,3.038820409946969,-2.5741095331309953,2
236,1.6770725431180304,2.899344761816198,-2.6026719812729886,2
237,0.6952926518475736,0.7899353384416697,-3.2378213317343354,2
238,2.8176560306819582,0.2773273114220228,-0.7691049535027362,0
239,0.6305988985381746,-1.2513984041672033,-0.6398390063825707,1
240,-0.3217811988242435,1.755837591769397,3.7563104912813445,2
241,-0.28239708608509545,2.0538425725850917,3.866135030372071,2
242,-0.059563337205562755,1.0115352467937995,3.5045430939196205,2
243,-1.2739855317233924,0.09032439972948217,-1.1066605893801051,2
244,-1.6075603743867468,1.2646529920934741,-0.21352486992898728,2
245,-0.3353080533103275,0.5281706250482383,-0.9093233980030496,2
246,2.736311127626012,-0.19617474160536155,-2.5413073375725133,2
247,2.3521832908783513,0.4089922839040995,-2.959044541333561,2
248,2.807823337584017,0.7297207467722553,-3.081513017106814,2
249,3.4380241485043954,-0.8227106014946145,0.6859610235052385,0
250,5.410804046528598,-2.212958596363881,2.8113596000031627,0
251,-0.10232308623804495,-2.019989335926092,-0.4587760401889702,1
252,-1.7012501000191347,2.0421491981122286,-2.209370137781068,2
253,-2.4165179542864297,0.11455654052980271,-0.7381023636163735,1
254,0.06573404754048925,1.5998341966842584,-0.4316731732745149,2
255,-1.1855615691887051,-0.08604007962968949,-3.399927726215231,2
256,-0.11415208208653238,-1.229221257762506,-1.0536888717682449,1
257,-2.722502282054709,-2.2110290492573115,-0.597643408144081,1
258,-2.9675847750003874,-2.7238403643758535,-0.4542472851432889,1
259,0.47192837338103744,-1.2496699972174985,0.8011484600946135,1
260,1.0811215489591555,3.943094599244066,3.3874292705346,2
261,-0.3020598166531777,4.683844834192447,-0.05855625161661566,2
262,-5.849350585903286,2.8689086438419764,3.5303055406336443,1
263,-1.9434927355067795,0.8039149820604403,-3.051132754124539,2
264,1.0049996969780504,3.5089305549483614,-2.311899786620569,2
265,1.1385473664740853,3.5582797328725833,-2.1065019870212014,2
266,-0.44834769115245904,-3.7563337514874116,-0.2113851771524695,1
267,-1.7113499431118329,-1.428760865793901,-0.3951647025055635,1
268,-2.7618579326233794,1.906959674776186,-2.8201063081007134,2
269,0.4540083363706646,0.7617724898074804,-1.572467882861547,2
270,-0.1489898445171064,-0.7005920387457922,-1.900593973680097,2
271,-1.1025445216788543,-1.8965962172532704,-0.22798776169634766,1
272,-1.4951635821221527,-0.9582105890115654,-1.0068700256762406,1
273,-2.1363230994518987,-0.5433462107604597,-1.992022307125579,1
274,-2.4109629960657224,-1.1054971276948913,-0.42528104598525723,1
275,-1.2498499879603409,-0.8049641754751906,0.07544365160671435,1
276,-2.821782321092926,-2.3477351372920037,0.22389183481137317,1
277,0.381096485959879,-1.7342564707209256,-0.8450039806555905,1
278,-2.536598429572218,-0.2999873435775397,0.19415431236777847,1
279,-3.3314377127825017,-0.49630631511000567,0.9549630466922208,1
280,0.5315332156107118,-0.07355302651552711,-1.463293231820208,2
281,0.9898337319693626,-1.0411147191023782,0.5361411002176363,1
282,1.7261384139246734,-1.3577253691202362,-0.9309074601394874,2
283,1.096788151721638,-1.9929106424022778,-0.6269358096285638,1
284,6.295572593944411,-3.7545828926962415,0.29837747798231656,0
285,5.511036173777174,-3.407913773208608,-0.3052509721156851,0
286,-0.5547545362826537,-0.13445777487550048,-1.3297190942241277,2
287,-2.3268365231920454,3.519371485982629,-1.0182191554578763,2
288,-1.7458268676393585,1.2083938285120488,-1.1477985102367234,2
289,-1.9141913571826348,2.8430073106447447,1.6900623609259224,2
290,-1.4736212270243583,3.2923462002767154,9.686362515008232,1
291,-1.5683708722352996,3.7205378809204355,9.780550795435325,1
292,-1.623418286550339,2.2165696533146355,-0.8175759408520716,2
293,2.2494880577772887,0.27029818364571156,-0.7868463061719917,2
294,1.5292424863411345,0.10983917695419834,-0.6518897350451879,2
295,-3.0135590235332486,-1.6414577946251392,0.5884341486975672,1
296,-2.7275041612669675,-0.1275491660915936,-0.16762933434962818,1
297,-2.1344912327003347,4.95900181605484,2.458783128479389,2
298,-4.420275167102734,6.3988520090567915,6.642816437346785,2
299,-5.030085374429268,6.037792345145515,7.140665476653396,2
300,-1.0944581961632482,-0.7344299263541706,0.522498615224976,1
301,0.5906558275112282,-0.5416945566079241,-0.1468558074755818,2
302,-0.8449541838672521,-3.132883653210805,1.232517724249855,1
303,-1.2735059624226366,-1.684666322485311,-0.1787345000501242,1
304,-6.066219933653429,-2.4609441128514704,2.9200666542408067,1
305,-4.081093233230447,-3.3773265993445416,1.1128040224369065,1
306,-1.0371394938336373,-3.5296329238693023,0.9217964832514007,1
307,-0.16507928841684028,0.02337581632243174,-1.1559144878577658,2
308,-1.0181091140095753,-3.2216343811008943,0.7241184532684073,1
309,-0.419238416620742,0.19720231040486116,-0.5971613948743517,2
310,2.5424484795732685,-2.8545070886670136,0.3548957941647444,0
311,4.754978346300381,-2.0813575903399264,0.42304053576714284,0
312,5.3757022726136485,-1.3661043363946161,-0.1784826236851399,0
313,4.142704100109493,-1.5552614315467272,-0.04064986917563867,0
314,0.7448766407832175,-1.2951792618666884,0.8692029765721246,1
315,0.3024398082182662,-3.9906216955679996,0.6357267704192393,1
316,-0.6122060554941575,0.13823618337048685,0.003319795905814278,2
317,0.3403933461664759,-0.7452141752119182,-0.6960082357504948,2
318,-1.6963703125126415,-0.10374490611353071,0.3506347171308226,1
319,-0.09014716112641666,3.5418866742755815,-2.7123602330276104,2
320,0.8734889194648052,0.8590595223599815,-1.6813196033288762,2
321,-0.4116255193150381,0.515217160247471,-2.639198206941208,2
322,-0.110437748039624,0.4652069732317298,-2.7165623187510906,2
323,-2.404834876336764,-0.1558258505460548,0.7604461760918433,1
324,-1.9172665545840752,-2.259430050182224,1.4244758619084967,1
325,-1.563769781614346,-2.7047759826329476,1.5333258798905625,1
326,-1.466066514387422,1.739256135113715,0.33495244070456875,2
327,-1.5279634287877681,1.6192024249669081,0.4493276634545093,2
328,-0.17541531294290902,-0.8598256204051008,0.42711303007867213,1
329,-0.14993752066858948,-2.070512643496014,0.46184510532889894,1
330,-0.760885578943014,1.0537741253789148,-0.3333629030066202,2
331,1.6288796438913176,-2.7039487554851904,0.7367070967434807,0
332,0.3178243478604368,-0.38777744572007894,0.5739424536328764,2
333,0.10403726530230582,-0.27594886911050065,0.26438223451484605,2
334,-0.6394160638936409,0.542285702862416,-2.058747684926695,2
335,0.044201086964716474,1.2476894952960098,0.19640446577708365,2
336,1.0934628940779427,1.5691576315328584,0.8198773148089834,2
337,1.1558463797506529,1.726927308874675,0.1583523174539398,2
338,1.3592898725333118,-0.02138489013954948,-2.2364773120713495,2
339,0.2009680255543162,1.9309403981929032,0.6829461032349626,2
340,-0.5014770962832417,1.8019697868895472,0.14769663386202914,2
341,-2.5584508559407233,-0.3501996026299722,0.9094248707624465,1
342,-0.8510199038829099,-0.04161439969049038,0.8746586408625333,1
343,-2.9364844301456694,-0.549900027138678,1.2515370618978328,1
344,-0.6563861291179083,-1.227499203861314,-0.37612866988125104,1
345,0.6513932633407429,-2.43099548140619,-0.5764572634752327,1
346,0.4775610900269624,-2.133925937048493,-0.4695036804986955,1
347,-2.5863298719016634,-0.07647370010971409,-2.8072782983469255,2
348,1.2415179926495956,0.989937713210105,-1.2428187355519325,2
349,2.1576316326163703,2.4851205425540255,1.061525963123683,2
350,1.7727239924591576,1.8912523289255199,0.39008821794081344,2
351,2.4958036723098718,1.9740152401981468,-0.9106737905534096,2
352,5.247089885408538,2.8437130651896028,2.5496606306370015,0
353,5.400412319719775,2.8139186622653747,2.807952383632372,0
354,3.710364776244102,-0.5733766208442332,2.6593569428876203,0
355,1.8423733428634157,-2.0286480378383316,0.7429335764606964,0
356,2.465375656117521,-0.5058102680919053,-0.6418612788376471,0
357,-1.2492342708455375,1.9910871754437958,0.24775649816533907,2
358,-2.913302451148781,-0.37491377822785266,-0.6664273549155785,1
359,1.209636445736289,2.7236435641844374,1.1611653504569341,2
360,1.0961002400898097,2.362765915651664,0.5419103794171184,2
361,1.541067094741158,1.957300401377159,0.7028339168158739,2
362,0.13103177454674475,0.8973588627141609,-2.192465798897432,2
363,0.4543430499885527,-0.8037884996516893,-0.421275497295732,2
364,-1.0464637129216783,0.10346200459869338,-1.0338829366540272,2
365,-1.3421347696508603,0.23669651592706,-2.293291319732154,2
366,-1.3247257769474152,0.5502075320840655,-2.6298168735592835,2
367,-0.8084081545671797,0.612545985482142,-2.2228480237490733,2
368,-2.587448757825832,1.6911281381540384,-1.7746330915260962,2
369,-2.2470291845293313,1.2842170370692017,0.9851087346351143,2
370,-2.3042713774647896,2.804239227256314,-0.8223195402433093,2
371,-3.259388761053499,-0.33001759244745643,-1.9515122445571844,1
372,-0.8997004013411558,-3.9672755798207695,1.7659225555322442,1
373,-0.3696886251496791,-0.6804739709383861,-0.5280283269883199,1
374,2.2322206368792523,0.7939588467946146,-2.1487600006387466,2
375,-1.1020137382548618,1.2897974187583878,-0.4604866613797066,2
376,0.23554305833787698,1.4450295862157048,-0.1040530447420279,2
377,1.4420637671493748,3.1714961500179752,0.8438770225867352,2
378,1.124530598095529,1.043206731554826,-3.457316931666921,2
379,-0.29575804190246946,1.365233823303147,-3.057952274522496,2
380,-1.6532564068170437,2.1711346362305473,-0.3325927183239777,2
381,0.9494555291137519,-1.7656347326140522,-0.19606978276692666,1
382,0.6411761217935358,-1.489753268022383,-0.2831767441411476,1
383,-2.944788715261312,-3.0292254757940436,-0.8277509166424306,1
384,-2.6318116893017023,-3.2316193812948333,-0.9412077709748083,1
385,0.5907077615004653,2.834511997839699,0.5594359138631307,2
386,-0.45516732328091514,1.2207365550276676,-1.9722112044484164,2
387,-0.36710293453221776,0.8057853786378426,-1.866292471150209,2
388,-0.19414647303614035,0.9310351043304641,-2.496463875845594,2
389,-0.1396331244489631,0.25105999944793145,-0.7726072576963358,2
390,-1.585644050638898,2.6706448653487516,1.7666687463281483,2
391,0.14258844796491,1.4831056687290998,0.4999153994056181,2
392,-1.7771964007296916,1.301646152292439,-2.2813570151020346,2
393,0.3491709993230707,-1.1385248958419698,-2.816891186880547,2
394,0.2345310015732273,-0.07222064954877158,-1.8934405912095635,2
395,1.4193633310757938,0.389407878696598,-1.4865354474808383,2
396,1.6036928100118137,1.2465964688682114,-1.2712771015071378,2
397,1.8629835200036453,1.5783070195368778,-0.3276575340807232,2
398,4.341910710372145,1.7905867662182986,-4.019728973126986,2
399,3.2974842199763215,2.2527142070881148,-3.9423778995281524,2
